"time","y","z"
4.8299999999999415E+000,3.0180080897634540E+000,-1.2706377543645404E+001
4.8499999999999410E+000,2.7619192155179468E+000,-1.2902510543645398E+001
4.8699999999999406E+000,2.5019076816036865E+000,-1.3098643543645395E+001
4.8899999999999402E+000,2.2379734880297844E+000,-1.3294776543645391E+001
4.9099999999999397E+000,1.9701166348053558E+000,-1.3490909543645387E+001
4.9299999999999393E+000,1.6983371219395118E+000,-1.3687042543645383E+001
4.9499999999999389E+000,1.4226349494413655E+000,-1.3883175543645379E+001
4.9699999999999385E+000,1.1430101173200300E+000,-1.4079308543645375E+001
4.9899999999999380E+000,8.5946262558461883E-001,-1.4275441543645371E+001
5.0099999999999376E+000,5.7199247424424338E-001,-1.4471574543645367E+001
5.0299999999999372E+000,2.8059966330801794E-001,-1.4667707543645362E+001
5.0499999999999368E+000,1.1013824351320657E-002,1.1130884134753508E+001
5.0699999999999363E+000,2.3161249790969204E-001,1.0934751134753512E+001
5.0899999999999359E+000,4.4834812635765681E-001,1.0738618134753521E+001
5.1099999999999355E+000,6.6115908678269431E-001,1.0542485134753525E+001
5.1299999999999351E+000,8.7004705067231924E-001,1.0346352134753529E+001
5.1499999999999346E+000,1.0750123298859180E+000,1.0150219134753531E+001
5.1699999999999342E+000,1.2760553552199212E+000,9.9540861347535330E+000
5.1899999999999338E+000,1.4731756651837338E+000,9.7579531347535369E+000
5.2099999999999334E+000,1.6663733490072909E+000,9.5618201347535408E+000
5.2299999999999329E+000,1.8556483838982605E+000,9.3656871347535464E+000
5.2499999999999325E+000,2.0410007619835686E+000,9.1695541347535503E+000
5.2699999999999321E+000,2.2224304914104196E+000,8.9734211347535560E+000
5.2899999999999316E+000,2.3999375717744216E+000,8.7772881347535563E+000
5.3099999999999312E+000,2.5735219888274146E+000,8.5811551347535602E+000
5.3299999999999308E+000,2.7431837507994765E+000,8.3850221347535641E+000
5.3499999999999304E+000,2.9089228576906052E+000,8.1888891347535697E+000
5.3699999999999299E+000,3.0707393095008024E+000,7.9927561347535727E+000
5.3899999999999295E+000,3.2286331062300677E+000,7.7966231347535775E+000
5.4099999999999291E+000,3.3826042472658839E+000,7.6004901347535823E+000
5.4299999999999287E+000,3.5326527286365672E+000,7.4043571347535870E+000
5.4499999999999282E+000,3.6787785524011087E+000,7.2082241347535909E+000
5.4699999999999278E+000,3.8209817181575270E+000,7.0120911347535948E+000
5.4899999999999274E+000,3.9592622255038417E+000,6.8159581347535987E+000
5.5099999999999270E+000,4.0936200740380713E+000,6.6198251347536035E+000
5.5299999999999265E+000,4.2240552633582382E+000,6.4236921347536073E+000
5.5499999999999261E+000,4.3505677930623579E+000,6.2275591347536121E+000
5.5699999999999257E+000,4.4731576627484531E+000,6.0314261347536160E+000
5.5899999999999253E+000,4.5918248720145396E+000,5.8352931347536199E+000
5.6099999999999248E+000,4.7065694154932514E+000,5.6391601347536291E+000
5.6299999999999244E+000,4.8173912967954564E+000,5.4430271347536330E+000
5.6499999999999240E+000,4.9242905171274458E+000,5.2468941347536369E+000
5.6699999999999235E+000,5.0272670764892187E+000,5.0507611347536407E+000
5.6899999999999231E+000,5.1263209748807750E+000,4.8546281347536455E+000
5.7099999999999227E+000,5.2214522123021156E+000,4.6584951347536494E+000
5.7299999999999223E+000,5.3126607887532398E+000,4.4623621347536542E+000
5.7499999999999218E+000,5.3999467042341465E+000,4.2662291347536581E+000
5.7699999999999214E+000,5.4833099587448375E+000,4.0700961347536619E+000
5.7899999999999210E+000,5.5627505522853129E+000,3.8739631347536663E+000
5.8099999999999206E+000,5.6382684848555709E+000,3.6778301347536706E+000
5.8299999999999201E+000,5.7098637564556132E+000,3.4816971347536745E+000
5.8499999999999197E+000,5.7775363670854381E+000,3.2855641347536788E+000
5.8699999999999193E+000,5.8412863167450482E+000,3.0894311347536831E+000
5.8899999999999189E+000,5.9011136054344409E+000,2.8932981347536870E+000
5.9099999999999184E+000,5.9570182347553953E+000,2.6971651347536896E+000
5.9299999999999180E+000,6.0090002081779943E+000,2.5010321347536935E+000
5.9499999999999176E+000,6.0570595219395189E+000,2.3048991347536973E+000
5.9699999999999172E+000,6.1011961761287603E+000,2.1087661347537017E+000
5.9899999999999167E+000,6.1414101708345044E+000,1.9126331347537056E+000
6.0099999999999163E+000,6.1777015061455405E+000,1.7165001347537099E+000
6.0299999999999159E+000,6.2100701821506545E+000,1.5203671347537142E+000
6.0499999999999154E+000,6.2385161989386377E+000,1.3242341347537181E+000
6.0699999999999150E+000,6.2630395565982742E+000,1.1281011347537224E+000
6.0899999999999146E+000,6.2836402552183541E+000,9.3196813475372664E-001
6.1099999999999142E+000,6.3003182948876635E+000,7.3583513475373052E-001
6.1299999999999137E+000,6.3130736756949934E+000,5.3970213475373485E-001
6.1499999999999133E+000,6.3219063977291281E+000,3.4356913475373912E-001
6.1699999999999129E+000,6.3268164610788578E+000,1.4743613475374298E-001
6.1899999999999125E+000,6.3278038658329701E+000,-4.8696865246252455E-002
6.2099999999999120E+000,6.3248686120802518E+000,-2.4482986524624858E-001
6.2299999999999116E+000,6.3180106999094923E+000,-4.4096286524624445E-001
6.2499999999999112E+000,6.3072301294094784E+000,-6.3709586524624007E-001
6.2699999999999108E+000,6.2925269006689986E+000,-8.3322886524623585E-001
6.2899999999999103E+000,6.2739010137768396E+000,-1.0293618652462317E+000
