"time","y","z"
2.6299999999999879E+000,7.1160232299998940E+000,9.0466346250001433E+000
2.6499999999999875E+000,7.2959752574998928E+000,8.8505016250001471E+000
2.6699999999999871E+000,7.4720046249998919E+000,8.6543686250001510E+000
2.6899999999999866E+000,7.6441113324998913E+000,8.4582356250001549E+000
2.7099999999999862E+000,7.8122953799998909E+000,8.2621026250001588E+000
2.7299999999999858E+000,7.9765567674998907E+000,8.0659696250001627E+000
2.7499999999999853E+000,8.1368954949998908E+000,7.8698366250001666E+000
2.7699999999999849E+000,8.2933115624998912E+000,7.6737036250001704E+000
2.7899999999999845E+000,8.4458049699998909E+000,7.4775706250001743E+000
2.8099999999999841E+000,8.5943757174998900E+000,7.2814376250001782E+000
2.8299999999999836E+000,8.7390238049998921E+000,7.0853046250001821E+000
2.8499999999999832E+000,8.8797492324998935E+000,6.8891716250001860E+000
2.8699999999999828E+000,9.0165519999998942E+000,6.6930386250001899E+000
2.8899999999999824E+000,9.1494321074998943E+000,6.4969056250001938E+000
2.9099999999999819E+000,9.2783895549998956E+000,6.3007726250001976E+000
2.9299999999999815E+000,9.4034243424998980E+000,6.1046396250002015E+000
2.9499999999999811E+000,9.5245364699998998E+000,5.9085066250002054E+000
2.9699999999999807E+000,9.6417259374999009E+000,5.7123736250002093E+000
2.9899999999999802E+000,9.7549927449999014E+000,5.5162406250002132E+000
3.0099999999999798E+000,9.8643368924999049E+000,5.3201076250002171E+000
3.0299999999999794E+000,9.9697583799999077E+000,5.1239746250002209E+000
3.0499999999999790E+000,1.0071257207499910E+001,4.9278416250002248E+000
3.0699999999999785E+000,1.0168833374999911E+001,4.7317086250002287E+000
3.0899999999999781E+000,1.0262486882499914E+001,4.5355756250002326E+000
3.1099999999999777E+000,1.0352217729999918E+001,4.3394426250002365E+000
3.1299999999999772E+000,1.0438025917499921E+001,4.1433096250002404E+000
3.1499999999999768E+000,1.0519911444999924E+001,3.9471766250002442E+000
3.1699999999999764E+000,1.0597874312499926E+001,3.7510436250002481E+000
3.1899999999999760E+000,1.0671914519999930E+001,3.5549106250002520E+000
3.2099999999999755E+000,1.0742032067499935E+001,3.3587776250002559E+000
3.2299999999999751E+000,1.0808226954999938E+001,3.1626446250002598E+000
3.2499999999999747E+000,1.0870499182499941E+001,2.9665116250002637E+000
3.2699999999999743E+000,1.0928848749999945E+001,2.7703786250002675E+000
3.2899999999999738E+000,1.0983275657499950E+001,2.5742456250002714E+000
3.3099999999999734E+000,1.1033779904999955E+001,2.3781126250002753E+000
3.3299999999999730E+000,1.1080361492499959E+001,2.1819796250002792E+000
3.3499999999999726E+000,1.1123020419999962E+001,1.9858466250002833E+000
3.3699999999999721E+000,1.1161756687499969E+001,1.7897136250002876E+000
3.3899999999999717E+000,1.1196570294999974E+001,1.5935806250002920E+000
3.4099999999999713E+000,1.1227461242499979E+001,1.3974476250002963E+000
3.4299999999999708E+000,1.1254429529999983E+001,1.2013146250003006E+000
3.4499999999999704E+000,1.1277475157499989E+001,1.0051816250003049E+000
3.4699999999999700E+000,1.1296598124999996E+001,8.0904862500030905E-001
3.4899999999999696E+000,1.1311798432500002E+001,6.1291562500031316E-001
3.5099999999999691E+000,1.1323076080000007E+001,4.1678262500031732E-001
3.5299999999999687E+000,1.1330431067500012E+001,2.2064962500032154E-001
3.5499999999999683E+000,1.1333863395000019E+001,2.4516625000325726E-002
3.5699999999999679E+000,1.1333373062500026E+001,-1.7161637499967008E-001
3.5899999999999674E+000,1.1328960070000033E+001,-3.6774937499966587E-001
3.6099999999999670E+000,1.1320624417500039E+001,-5.6388237499966165E-001
3.6299999999999666E+000,1.1308366105000045E+001,-7.6001537499965754E-001
3.6499999999999662E+000,1.1292185132500054E+001,-9.5614837499965344E-001
3.6699999999999657E+000,1.1272081500000061E+001,-1.1522813749996492E+000
3.6899999999999653E+000,1.1248055207500068E+001,-1.3484143749996449E+000
3.7099999999999649E+000,1.1220106255000074E+001,-1.5445473749996406E+000
3.7299999999999645E+000,1.1188234642500083E+001,-1.7406803749996362E+000
3.7499999999999640E+000,1.1152440370000091E+001,-1.9368133749996319E+000
3.7699999999999636E+000,1.1112723437500099E+001,-2.1329463749996278E+000
3.7899999999999632E+000,1.1069083845000106E+001,-2.3290793749996239E+000
3.8099999999999627E+000,1.1021521592500116E+001,-2.5252123749996200E+000
3.8299999999999623E+000,1.0970036680000126E+001,-2.7213453749996162E+000
3.8499999999999619E+000,1.0914629107500135E+001,-2.9174783749996123E+000
3.8699999999999615E+000,1.0855298875000143E+001,-3.1136113749996084E+000
3.8899999999999610E+000,1.0792045982500152E+001,-3.3097443749996045E+000
3.9099999999999606E+000,1.0724870430000163E+001,-3.5058773749996006E+000
3.9299999999999602E+000,1.0653772217500173E+001,-3.7020103749995967E+000
3.9499999999999598E+000,1.0578751345000182E+001,-3.8981433749995928E+000
3.9699999999999593E+000,1.0499807812500190E+001,-4.0942763749995885E+000
3.9899999999999589E+000,1.0416941620000202E+001,-4.2904093749995846E+000
4.0099999999999589E+000,1.0330152767500211E+001,-4.4865423749995852E+000
4.0299999999999585E+000,1.0239441255000221E+001,-4.6826753749995813E+000
4.0499999999999581E+000,1.0144807082500231E+001,-4.8788083749995774E+000
4.0699999999999577E+000,1.0046250250000242E+001,-5.0749413749995735E+000
4.0899999999999572E+000,9.9437707575002534E+000,-5.2710743749995697E+000
4.1099999999999568E+000,9.8373686050002647E+000,-5.4672073749995658E+000
4.1299999999999564E+000,9.7270437925002753E+000,-5.6633403749995619E+000
4.1499999999999559E+000,9.6127963200002853E+000,-5.8594733749995580E+000
4.1699999999999555E+000,9.4946261875002982E+000,-6.0556063749995541E+000
4.1899999999999551E+000,9.3725333950003105E+000,-6.2517393749995502E+000
4.2099999999999547E+000,9.2465179425003221E+000,-6.4478723749995464E+000
4.2299999999999542E+000,9.1165798300003331E+000,-6.6440053749995425E+000
4.2499999999999538E+000,8.9827190575003453E+000,-6.8401383749995386E+000
4.2699999999999534E+000,8.8449356250003586E+000,-7.0362713749995347E+000
4.2899999999999530E+000,8.7032295325003712E+000,-7.2324043749995308E+000
4.3099999999999525E+000,8.5576007800003833E+000,-7.4285373749995269E+000
4.3299999999999521E+000,8.4080493675003947E+000,-7.6246703749995230E+000
4.3499999999999517E+000,8.2545752950004090E+000,-7.8208033749995192E+000
4.3699999999999513E+000,8.0971785625004227E+000,-8.0169363749995153E+000
4.3899999999999508E+000,7.9358591700004357E+000,-8.2130693749995114E+000
4.4099999999999504E+000,7.7706171175004490E+000,-8.4092023749995075E+000
4.4299999999999500E+000,7.6014524050004626E+000,-8.6053353749995036E+000
4.4499999999999496E+000,7.4283650325004764E+000,-8.8014683749994997E+000
4.4699999999999491E+000,7.2513550000004905E+000,-8.9976013749994959E+000
4.4899999999999487E+000,7.0704223075005039E+000,-9.1937343749994920E+000
4.5099999999999483E+000,6.8855669550005185E+000,-9.3898673749994881E+000
4.5299999999999478E+000,6.6967889425005325E+000,-9.5860003749994842E+000
4.5499999999999474E+000,6.5040882700005476E+000,-9.7821333749994803E+000
4.5699999999999470E+000,6.3074649375005620E+000,-9.9782663749994764E+000
4.5899999999999466E+000,6.1069189450005767E+000,-1.0174399374999473E+001
4.6099999999999461E+000,5.9024502925005917E+000,-1.0370532374999469E+001
4.6299999999999457E+000,5.6940589800006070E+000,-1.0566665374999465E+001
4.6499999999999453E+000,5.4817450075006224E+000,-1.0762798374999461E+001
4.6699999999999449E+000,5.2655083750006373E+000,-1.0958931374999457E+001
4.6899999999999444E+000,5.0453490825006533E+000,-1.1155064374999453E+001
4.7099999999999440E+000,4.8212671300006686E+000,-1.1351197374999449E+001
4.7299999999999436E+000,4.5932625175006851E+000,-1.1547330374999445E+001
4.7499999999999432E+000,4.3613352450007010E+000,-1.1743463374999441E+001
4.7699999999999427E+000,4.1254853125007171E+000,-1.1939596374999438E+001
4.7899999999999423E+000,3.8857127200007335E+000,-1.2135729374999434E+001
4.8099999999999419E+000,3.6420174675007502E+000,-1.2331862374999430E+001
4.8299999999999415E+000,3.3943995550007671E+000,-1.2527995374999426E+001
4.8499999999999410E+000,3.1428589825007838E+000,-1.2724128374999422E+001
4.8699999999999406E+000,2.8873957500008007E+000,-1.2920261374999418E+001
4.8899999999999402E+000,2.6280098575008179E+000,-1.3116394374999414E+001
4.9099999999999397E+000,2.3647013050008354E+000,-1.3312527374999410E+001
4.9299999999999393E+000,2.0974700925008527E+000,-1.3508660374999407E+001
4.9499999999999389E+000,1.8263162200008705E+000,-1.3704793374999403E+001
4.9699999999999385E+000,1.5512396875008885E+000,-1.3900926374999399E+001
4.9899999999999380E+000,1.2722404950009063E+000,-1.4097059374999395E+001
5.0099999999999376E+000,9.8931864250092438E-001,-1.4293192374999391E+001
5.0299999999999372E+000,7.0247413000094272E-001,-1.4489325374999387E+001
5.0499999999999368E+000,4.1170695750096120E-001,-1.4685458374999383E+001
5.0699999999999363E+000,1.1701712500097983E-001,-1.4881591374999379E+001
5.0899999999999359E+000,8.0548645313482145E-002,1.1136676906249535E+001
5.1099999999999355E+000,3.0230151843846820E-001,1.0940543906249539E+001
5.1299999999999351E+000,5.2013173156345438E-001,1.0744410906249543E+001
5.1499999999999346E+000,7.3403928468844071E-001,1.0548277906249547E+001
5.1699999999999342E+000,9.4402417781342729E-001,1.0352144906249551E+001
5.1899999999999338E+000,1.1500864109384139E+000,1.0156011906249555E+001
5.2099999999999334E+000,1.3522259840634006E+000,9.9598789062495587E+000
5.2299999999999329E+000,1.5504428971883875E+000,9.7637459062495626E+000
5.2499999999999325E+000,1.7447371503133746E+000,9.5676129062495665E+000
5.2699999999999321E+000,1.9351087434383620E+000,9.3714799062495704E+000
5.2899999999999316E+000,2.1215576765633495E+000,9.1753469062495743E+000
5.3099999999999312E+000,2.3040839496883372E+000,8.9792139062495782E+000
5.3299999999999308E+000,2.4826875628133251E+000,8.7830809062495820E+000
5.3499999999999304E+000,2.6573685159383129E+000,8.5869479062495859E+000
5.3699999999999299E+000,2.8281268090633009E+000,8.3908149062495898E+000
5.3899999999999295E+000,2.9949624421882892E+000,8.1946819062495937E+000
5.4099999999999291E+000,3.1578754153132778E+000,7.9985489062495976E+000
5.4299999999999287E+000,3.3168657284382661E+000,7.8024159062496015E+000
5.4499999999999282E+000,3.4719333815632547E+000,7.6062829062496053E+000
5.4699999999999278E+000,3.6230783746882436E+000,7.4101499062496092E+000
5.4899999999999274E+000,3.7703007078132327E+000,7.2140169062496131E+000
5.5099999999999270E+000,3.9136003809382220E+000,7.0178839062496170E+000
5.5299999999999265E+000,4.0529773940632108E+000,6.8217509062496209E+000
5.5499999999999261E+000,4.1884317471882007E+000,6.6256179062496248E+000
5.5699999999999257E+000,4.3199634403131899E+000,6.4294849062496287E+000
5.5899999999999253E+000,4.4475724734381803E+000,6.2333519062496325E+000
5.6099999999999248E+000,4.5712588465631701E+000,6.0372189062496364E+000
5.6299999999999244E+000,4.6910225596881601E+000,5.8410859062496403E+000
5.6499999999999240E+000,4.8068636128131503E+000,5.6449529062496442E+000
5.6699999999999235E+000,4.9187820059381409E+000,5.4488199062496481E+000
5.6899999999999231E+000,5.0267777390631316E+000,5.2526869062496520E+000
5.7099999999999227E+000,5.1308508121881218E+000,5.0565539062496558E+000
5.7299999999999223E+000,5.2310012253131131E+000,4.8604209062496597E+000
5.7499999999999218E+000,5.3272289784381037E+000,4.6642879062496636E+000
5.7699999999999214E+000,5.4195340715630955E+000,4.4681549062496675E+000
5.7899999999999210E+000,5.5079165046880867E+000,4.2720219062496714E+000
5.8099999999999206E+000,5.5923762778130790E+000,4.0758889062496753E+000
5.8299999999999201E+000,5.6729133909380707E+000,3.8797559062496791E+000
5.8499999999999197E+000,5.7495278440630626E+000,3.6836229062496830E+000
5.8699999999999193E+000,5.8222196371880548E+000,3.4874899062496869E+000
5.8899999999999189E+000,5.8909887703130472E+000,3.2913569062496908E+000
5.9099999999999184E+000,5.9558352434380399E+000,3.0952239062496947E+000
5.9299999999999180E+000,6.0167590565630320E+000,2.8990909062496986E+000
5.9499999999999176E+000,6.0737602096880252E+000,2.7029579062497024E+000
5.9699999999999172E+000,6.1268387028130178E+000,2.5068249062497063E+000
5.9899999999999167E+000,6.1759945359380115E+000,2.3106919062497102E+000
6.0099999999999163E+000,6.2212277090630046E+000,2.1145589062497141E+000
6.0299999999999159E+000,6.2625382221879979E+000,1.9184259062497182E+000
6.0499999999999154E+000,6.2999260753129915E+000,1.7222929062497225E+000
6.0699999999999150E+000,6.3333912684379854E+000,1.5261599062497269E+000
6.0899999999999146E+000,6.3629338015629795E+000,1.3300269062497312E+000
6.1099999999999142E+000,6.3885536746879730E+000,1.1338939062497355E+000
6.1299999999999137E+000,6.4102508878129676E+000,9.3776090624973973E-001
6.1499999999999133E+000,6.4280254409379616E+000,7.4162790624974384E-001
6.1699999999999129E+000,6.4418773340629567E+000,5.4549490624974795E-001
6.1899999999999125E+000,6.4518065671879512E+000,3.4936190624975216E-001
6.2099999999999120E+000,6.4578131403129460E+000,1.5322890624975638E-001
6.2299999999999116E+000,6.4598970534379410E+000,-4.2904093750239430E-002
6.2499999999999112E+000,6.4580583065629362E+000,-2.3903709375023524E-001
6.2699999999999108E+000,6.4522968996879317E+000,-4.3517009375023102E-001
6.2899999999999103E+000,6.4426128328129275E+000,-6.3130309375022686E-001
6.3099999999999099E+000,6.4290061059379235E+000,-8.2743609375022276E-001
6.3299999999999095E+000,6.4114767190629189E+000,-1.0235690937502187E+000
6.3499999999999091E+000,6.3900246721879155E+000,-1.2197020937502143E+000
6.3699999999999086E+000,6.3646499653129114E+000,-1.4158350937502100E+000
6.3899999999999082E+000,6.3353525984379084E+000,-1.6119680937502057E+000
6.4099999999999078E+000,6.3021325715629049E+000,-1.8081010937502013E+000
6.4299999999999073E+000,6.2649898846879015E+000,-2.0042340937501972E+000
6.4499999999999069E+000,6.2239245378128984E+000,-2.2003670937501933E+000
6.4699999999999065E+000,6.1789365309378956E+000,-2.3965000937501895E+000
6.4899999999999061E+000,6.1300258640628931E+000,-2.5926330937501856E+000
6.5099999999999056E+000,6.0771925371878899E+000,-2.7887660937501817E+000
6.5299999999999052E+000,6.0204365503128878E+000,-2.9848990937501778E+000
6.5499999999999048E+000,5.9597579034378851E+000,-3.1810320937501739E+000
6.5699999999999044E+000,5.8951565965628836E+000,-3.3771650937501700E+000
6.5899999999999039E+000,5.8266326296878814E+000,-3.5732980937501662E+000
6.6099999999999035E+000,5.7541860028128795E+000,-3.7694310937501623E+000
6.6299999999999031E+000,5.6778167159378778E+000,-3.9655640937501584E+000
6.6499999999999027E+000,5.5975247690628764E+000,-4.1616970937501545E+000
6.6699999999999022E+000,5.5133101621878753E+000,-4.3578300937501506E+000
6.6899999999999018E+000,5.4251728953128735E+000,-4.5539630937501467E+000
6.7099999999999014E+000,5.3331129684378729E+000,-4.7500960937501429E+000
6.7299999999999010E+000,5.2371303815628716E+000,-4.9462290937501390E+000
6.7499999999999005E+000,5.1372251346878715E+000,-5.1423620937501351E+000
6.7699999999999001E+000,5.0333972278128707E+000,-5.3384950937501312E+000
6.7899999999998997E+000,4.9256466609378711E+000,-5.5346280937501273E+000
6.8099999999998992E+000,4.8139734340628708E+000,-5.7307610937501234E+000
6.8299999999998988E+000,4.6983775471878708E+000,-5.9268940937501196E+000
6.8499999999998984E+000,4.5788590003128711E+000,-6.1230270937501157E+000
6.8699999999998980E+000,4.4554177934378716E+000,-6.3191600937501118E+000
6.8899999999998975E+000,4.3280539265628724E+000,-6.5152930937501079E+000
6.9099999999998971E+000,4.1967673996878725E+000,-6.7114260937501040E+000
6.9299999999998967E+000,4.0615582128128738E+000,-6.9075590937501001E+000
6.9499999999998963E+000,3.9224263659378749E+000,-7.1036920937500962E+000
6.9699999999998958E+000,3.7793718590628762E+000,-7.2998250937500924E+000
6.9899999999998954E+000,3.6323946921878774E+000,-7.4959580937500885E+000
7.0099999999998950E+000,3.4814948653128788E+000,-7.6920910937500846E+000
7.0299999999998946E+000,3.3266723784378804E+000,-7.8882240937500807E+000
7.0499999999998941E+000,3.1679272315628824E+000,-8.0843570937500768E+000
7.0699999999998937E+000,3.0052594246878845E+000,-8.2804900937500729E+000
7.0899999999998933E+000,2.8386689578128865E+000,-8.4766230937500691E+000
7.1099999999998929E+000,2.6681558309378888E+000,-8.6727560937500652E+000
7.1299999999998924E+000,2.4937200440628913E+000,-8.8688890937500613E+000
7.1499999999998920E+000,2.3153615971878940E+000,-9.0650220937500574E+000
7.1699999999998916E+000,2.1330804903128966E+000,-9.2611550937500535E+000
7.1899999999998911E+000,1.9468767234378996E+000,-9.4572880937500496E+000
7.2099999999998907E+000,1.7567502965629027E+000,-9.6534210937500458E+000
7.2299999999998903E+000,1.5627012096879058E+000,-9.8495540937500419E+000
7.2499999999998899E+000,1.3647294628129092E+000,-1.0045687093750038E+001
7.2699999999998894E+000,1.1628350559379128E+000,-1.0241820093750034E+001
7.2899999999998890E+000,9.5701798906291657E-001,-1.0437953093750030E+001
7.3099999999998886E+000,7.4727826218792048E-001,-1.0634086093750026E+001
7.3299999999998882E+000,5.3361587531292454E-001,-1.0830219093750022E+001
7.3499999999998877E+000,3.1603082843792873E-001,-1.1026352093750019E+001
7.3699999999998873E+000,9.4523121562933105E-002,-1.1222485093750015E+001
7.3899999999998869E+000,6.7202407578558637E-002,8.3923471953125119E+000
7.4099999999998865E+000,2.3406868648480533E-001,8.1962141953125158E+000
7.4299999999998860E+000,3.9701230539105220E-001,8.0000811953125197E+000
7.4499999999998856E+000,5.5603326429729916E-001,7.8039481953125236E+000
7.4699999999998852E+000,7.1113156320354642E-001,7.6078151953125275E+000
7.4899999999998847E+000,8.6230720210979372E-001,7.4116821953125314E+000
7.5099999999998843E+000,1.0095601810160413E+000,7.2155491953125352E+000
7.5299999999998839E+000,1.1528904999222889E+000,7.0194161953125391E+000
7.5499999999998835E+000,1.2922981588285367E+000,6.8232831953125430E+000
7.5699999999998830E+000,1.4277831577347848E+000,6.6271501953125469E+000
7.5899999999998826E+000,1.5593454966410332E+000,6.4310171953125508E+000
7.6099999999998822E+000,1.6869851755472813E+000,6.2348841953125547E+000
